Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.61,26.94,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,27.11,27.73,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,26.63,27.16,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,27.1,27.24,,2,137,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,26.33,28.2,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,26.23,27.52,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,27.01,27.98,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,25.73,26.66,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,26.29,27.57,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,26.04,27.79,101.36,2,137,41,CNN 16k,non-IID,CIFAR-10,2845.07,0.3454,0.1542,2.3098,810.52,0.192,0.1189,2.9296
Client 1,2,26.5,27.64,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,28.72,28.66,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,25.86,26.51,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.41,28.31,,2,137,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,26.13,27.8,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,26.45,27.55,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,24.8,26.37,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,25.95,28.59,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,25.81,27.43,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,25.31,26.34,57.46,2,138,41,CNN 16k,non-IID,CIFAR-10,2393.16,0.4542,0.2799,1.9686,727.79,0.296,0.2386,2.5978
Client 1,3,26.54,27.16,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,27.05,26.99,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,25.23,28.28,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,25.98,27.78,,2,137,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,25.99,27.24,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,26.36,27.95,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,25.83,27.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,25.69,27.14,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,26.45,30.08,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,25.96,27.82,56.56,2,136,41,CNN 16k,non-IID,CIFAR-10,2169.21,0.5063,0.3456,1.7831,671.05,0.3476,0.3001,2.4534
Client 1,4,26.64,27.73,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,27.59,29.12,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,25.93,27.21,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,25.71,28.0,,2,137,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,25.65,27.85,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,25.66,29.77,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,25.46,26.84,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,25.54,26.8,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,26.15,29.84,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,25.26,27.32,56.74,2,137,41,CNN 16k,non-IID,CIFAR-10,2048.73,0.5302,0.3792,1.6669,635.02,0.3757,0.3313,2.3618
Client 1,5,26.57,28.88,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,25.85,28.07,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,26.34,26.5,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,26.23,28.63,,2,136,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,27.69,27.52,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,26.28,27.66,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,26.31,28.14,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,26.15,26.11,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,25.64,27.14,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,24.52,28.23,55.47,2,137,41,CNN 16k,non-IID,CIFAR-10,1950.57,0.5541,0.4097,1.6144,611.67,0.4001,0.3603,2.286
Client 1,6,26.48,27.28,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,28.66,28.75,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,27.15,27.81,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,26.81,27.09,,2,137,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,26.18,26.63,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,26.98,28.16,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,6,26.95,28.98,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,6,26.62,28.18,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
