Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.12,0.17,4.63,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.15,0.19,4.73,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.25,0.08,4.95,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.23,0.12,4.88,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.2,0.09,5.51,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.26,0.17,5.02,71.73,1,100,21,CNN 16k,non-IID,CIFAR-10,1.93,0.285,0.0787,2.2912,2.69,0.1207,0.041,3.0637
Client 23,2,2.33,0.06,5.72,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.71,0.13,6.01,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.53,0.15,6.12,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.3,0.2,5.73,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.63,0.15,6.16,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.5,0.09,5.93,73.16,1,100,20,CNN 16k,non-IID,CIFAR-10,1.76,0.3498,0.1716,2.423,2.67,0.1919,0.1099,3.1673
Client 23,3,3.4,0.19,7.2,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.6,0.15,6.86,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.68,0.19,6.9,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.47,0.09,6.67,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.78,0.15,7.01,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,3.76,0.12,7.13,77.27,1,100,19,CNN 16k,non-IID,CIFAR-10,1.59,0.4073,0.2271,2.3237,2.64,0.2236,0.1482,3.0136
