Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,30.77,29.36,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,31.61,29.5,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,28.81,29.15,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,29.93,29.94,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,29.65,34.47,,2,133,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,29.04,31.7,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,30.59,33.82,,2,132,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,34.14,31.5,75.57,2,132,41,CNN 16k,non-IID,CIFAR-10,2574.25,0.3891,0.2054,2.1197,858.26,0.2291,0.1612,2.6766
Client 1,2,29.87,28.43,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,27.31,30.49,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,31.76,29.14,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,28.25,28.6,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,27.66,29.54,,2,135,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,30.04,29.65,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,29.58,28.98,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,27.9,29.08,60.92,2,136,41,CNN 16k,non-IID,CIFAR-10,2331.02,0.448,0.2548,1.922,825.3,0.2722,0.2041,2.5601
Client 1,3,28.45,31.15,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,29.01,29.3,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,29.98,30.39,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,28.23,28.54,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,31.29,33.64,,2,133,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,29.99,30.62,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,30.19,30.52,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,30.32,29.12,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,30.72,31.6,,1,100,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,30.99,29.65,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 11,3,33.32,30.08,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 12,3,32.11,29.79,64.96,1,100,41,CNN 16k,non-IID,CIFAR-10,1724.72,0.5348,0.3122,1.7288,662.25,0.3126,0.2403,2.5624
Client 1,4,27.57,35.34,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,26.26,32.41,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,26.53,35.77,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,27.66,32.52,,2,134,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,26.15,36.0,,2,134,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,26.71,33.88,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,26.89,34.71,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,27.09,34.62,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,28.76,37.45,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,27.77,36.94,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 11,4,31.18,35.14,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 12,4,31.29,38.3,69.61,1,100,41,CNN 16k,non-IID,CIFAR-10,1610.09,0.5649,0.3547,1.6104,612.72,0.3463,0.2808,2.4541
Client 1,5,31.31,28.86,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,29.77,30.18,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,30.26,29.81,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,30.78,29.42,,2,135,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,28.89,30.22,,2,135,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,30.62,30.32,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,30.25,30.52,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,29.23,29.43,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,35.05,30.94,,1,100,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,31.74,30.37,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 11,5,33.09,32.15,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 12,5,31.73,30.4,66.01,1,100,41,CNN 16k,non-IID,CIFAR-10,1522.65,0.5917,0.386,1.4998,596.42,0.3669,0.3051,2.3575
Client 1,6,27.35,28.85,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,28.75,28.72,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,28.57,29.25,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,27.86,28.59,,2,136,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,27.75,29.15,,2,136,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,27.68,30.07,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,6,29.82,29.82,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,6,26.92,28.4,59.66,2,136,41,CNN 16k,non-IID,CIFAR-10,1783.32,0.5831,0.4034,1.4886,674.94,0.3933,0.3378,2.2006
Client 1,7,28.04,29.01,,2,137,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,27.87,27.59,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,27.1,32.2,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,28.95,28.93,,2,136,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,28.08,29.07,,2,136,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,28.68,29.15,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,7,27.48,29.94,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,7,27.91,28.45,59.37,2,136,41,CNN 16k,non-IID,CIFAR-10,1728.45,0.5972,0.4216,1.4118,658.84,0.4055,0.3548,2.1263
Client 1,8,29.91,33.42,,2,133,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,28.97,32.32,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,29.53,33.92,,2,132,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
