Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.18,29.62,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,26.66,28.29,,2,138,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,26.59,28.09,,2,138,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,27.05,28.76,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,26.63,27.79,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,26.93,26.75,,2,138,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,28.55,28.49,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,25.75,27.41,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,26.33,26.51,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,28.7,29.57,,2,136,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 11,1,31.03,28.11,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 12,1,30.17,27.27,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 13,1,30.03,26.96,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 14,1,29.77,26.87,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 15,1,28.65,26.03,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 16,1,30.14,26.5,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 17,1,30.4,27.29,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 18,1,29.45,26.78,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 19,1,28.6,26.41,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 20,1,28.97,26.85,70.79,1,100,41,CNN 16k,non-IID,CIFAR-10,1234.68,0.4884,0.2884,1.855,431.69,0.2832,0.2074,2.6682
Client 1,2,26.64,27.52,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,27.21,27.68,,2,138,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,26.29,26.49,,2,139,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.26,28.6,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,27.54,28.37,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,25.85,27.99,,2,137,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,26.09,26.39,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
