Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,12.62,0.05,8.85,,2,167,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,9.71,0.05,12.12,,2,164,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,12.66,0.05,10.31,,2,136,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,10.77,0.05,9.34,,2,127,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,10.08,0.05,9.27,,2,124,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,12.67,0.05,10.17,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,14.52,0.05,13.02,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,14.65,0.05,9.2,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,12.44,0.05,10.93,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,12.58,0.05,9.8,363.86,1,100,38,CNN 16k,non-IID,CIFAR-10,1.51,0.413,0.3902,2.2455,2.82,0.3534,0.301,2.3977
Client 23,2,10.99,0.05,9.73,,2,178,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,10.44,0.05,9.83,,2,177,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,10.14,0.05,10.74,,2,174,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,10.28,0.05,10.2,,2,176,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,9.78,0.05,10.07,,2,176,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,13.89,0.05,13.16,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,13.03,0.05,14.2,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,13.09,0.05,13.22,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,13.19,0.05,14.32,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,13.54,0.05,12.95,28.08,1,100,38,CNN 16k,non-IID,CIFAR-10,1.43,0.4415,0.4197,2.1778,2.4,0.3869,0.3387,2.2958
Client 23,3,8.89,0.05,8.87,,2,179,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.73,0.05,9.18,,2,177,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,8.64,0.05,9.07,,2,177,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,8.68,0.05,9.13,,2,177,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,8.66,0.05,8.87,,2,178,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,11.33,0.05,10.86,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,11.36,0.05,11.21,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,11.66,0.05,10.91,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,11.7,0.05,11.19,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,11.62,0.05,11.04,23.43,1,100,38,CNN 16k,non-IID,CIFAR-10,1.38,0.4658,0.453,1.9715,2.23,0.4087,0.3696,2.1703
Client 23,4,14.49,0.05,7.84,,2,182,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,13.94,0.05,8.09,,2,181,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,13.89,0.05,7.85,,2,181,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,14.11,0.05,8.1,,2,181,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,14.15,0.05,8.09,,2,181,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,16.15,0.05,10.06,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,4,16.97,0.05,9.7,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,4,16.09,0.05,10.06,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,4,16.73,0.05,9.89,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,4,16.0,0.05,10.34,27.32,1,100,38,CNN 16k,non-IID,CIFAR-10,1.34,0.4803,0.4645,1.9313,2.2,0.4176,0.376,2.1144
Client 23,5,10.32,0.05,9.6,,2,178,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,10.16,0.05,10.36,,2,175,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,10.57,0.05,10.45,,2,175,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,10.02,0.05,10.44,,2,175,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,10.63,0.05,10.64,,2,175,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,14.22,0.05,12.8,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,5,12.9,0.05,13.86,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,5,13.6,0.05,14.14,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,5,13.42,0.05,14.05,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,5,14.23,0.05,13.39,28.2,1,100,38,CNN 16k,non-IID,CIFAR-10,1.3,0.4941,0.4833,1.8544,2.18,0.4308,0.3913,2.0794
Client 23,6,8.33,0.05,8.76,,2,177,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
