Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.46,0.13,25.16,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,24.64,0.14,24.33,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,23.14,0.22,23.09,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,25.67,0.23,25.48,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,28.32,0.11,27.73,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,24.18,0.15,24.35,136.64,1,100,21,CNN 16k,non-IID,CIFAR-10,1.28,0.5427,0.3339,1.4705,2.79,0.3067,0.2285,2.5185
Client 23,2,8.08,0.05,7.55,,2,159,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.21,0.05,7.19,,2,181,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,25.45,0.22,25.96,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,10.25,0.05,9.48,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,10.1,0.05,9.03,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,26.19,0.15,24.99,147.7,1,100,21,CNN 16k,non-IID,CIFAR-10,1.31,0.482,0.3939,1.7528,2.6,0.3468,0.286,2.4482
Client 23,3,8.45,0.05,7.64,,2,179,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.66,0.05,7.59,,2,181,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,23.2,0.22,24.62,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,10.69,0.05,9.13,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.91,0.05,8.96,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,24.88,0.15,25.24,82.28,1,100,21,CNN 16k,non-IID,CIFAR-10,1.25,0.5089,0.4177,1.6476,2.45,0.3815,0.3224,2.304
Client 23,4,7.57,0.05,7.37,,2,179,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,8.3,0.05,7.65,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,23.23,0.22,23.59,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,10.24,0.05,9.31,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,10.09,0.05,8.51,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,23.86,0.15,24.77,81.95,1,100,21,CNN 16k,non-IID,CIFAR-10,1.2,0.5264,0.4539,1.5976,2.32,0.4037,0.3491,2.1777
Client 23,5,8.42,0.05,8.02,,2,179,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,8.39,0.05,7.53,,2,181,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,22.05,0.22,22.23,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,10.86,0.05,9.44,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,11.11,0.05,9.47,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,24.06,0.15,24.19,81.46,1,100,21,CNN 16k,non-IID,CIFAR-10,1.17,0.5384,0.4663,1.6175,2.3,0.4183,0.3631,2.1257
Client 23,6,8.28,0.05,7.68,,2,179,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,7.95,0.05,7.47,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,23.66,0.22,24.52,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,10.03,0.05,9.31,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,10.47,0.05,8.97,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,24.97,0.15,25.32,82.77,1,100,21,CNN 16k,non-IID,CIFAR-10,1.13,0.5518,0.4812,1.5565,2.3,0.4281,0.3773,2.0839
Client 23,7,8.82,0.05,7.89,,2,173,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,8.48,0.05,7.73,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,22.82,0.22,23.4,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,10.42,0.05,8.97,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,10.74,0.05,9.73,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,24.78,0.15,26.02,83.82,1,100,21,CNN 16k,non-IID,CIFAR-10,1.11,0.5576,0.495,1.4924,2.28,0.4363,0.3901,2.0269
Client 23,8,8.45,0.05,8.15,,2,180,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,8.48,0.05,7.37,,2,181,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,22.66,0.22,23.72,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,10.47,0.05,9.16,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,10.97,0.05,9.79,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,25.12,0.15,25.57,83.62,1,100,21,CNN 16k,non-IID,CIFAR-10,1.1,0.5637,0.4977,1.4879,2.28,0.4379,0.3894,2.0504
Client 23,9,8.44,0.05,7.93,,2,180,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,9,7.6,0.05,7.37,,2,179,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,9,22.49,0.22,22.83,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,9,10.66,0.05,9.58,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,9,10.77,0.05,9.77,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,9,11.44,0.05,9.52,88.27,1,100,38,CNN 16k,non-IID,CIFAR-10,1.11,0.5496,0.5157,1.5755,2.23,0.4504,0.4127,1.9538
Client 23,10,7.94,0.05,7.84,,2,179,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,10,8.62,0.05,7.47,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,10,22.41,0.22,23.1,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,10,10.73,0.05,9.69,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,10,10.98,0.05,10.12,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,10,10.15,0.05,9.14,76.84,1,100,38,CNN 16k,non-IID,CIFAR-10,1.09,0.5585,0.53,1.4822,2.24,0.455,0.412,1.9855
Client 23,11,8.26,0.05,7.35,,2,175,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,11,8.65,0.05,8.53,,2,171,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,11,7.35,0.05,6.81,,2,170,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,11,10.51,0.05,8.79,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,11,11.38,0.05,9.76,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,11,10.78,0.05,9.63,97.25,1,100,44,CNN 16k,non-IID,CIFAR-10,1.16,0.5218,0.5082,1.7108,2.12,0.4759,0.4421,1.8709
Client 23,12,8.7,0.05,7.33,,2,181,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,12,8.69,0.05,8.27,,2,179,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,12,9.34,0.05,8.45,,2,178,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,12,10.45,0.05,10.41,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,12,10.38,0.05,8.78,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,12,10.51,0.05,9.59,21.08,1,100,44,CNN 16k,non-IID,CIFAR-10,1.14,0.5279,0.5089,1.7623,2.23,0.4719,0.4322,1.9121
Client 23,13,8.03,0.05,7.34,,2,181,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,13,8.03,0.05,8.02,,2,178,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,13,7.9,0.05,7.38,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,13,10.65,0.05,9.29,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,13,10.5,0.05,9.1,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,13,10.78,0.05,9.58,20.52,1,100,44,CNN 16k,non-IID,CIFAR-10,1.14,0.5282,0.5118,1.6917,2.11,0.4738,0.4363,1.927
Client 23,14,7.76,0.05,7.23,,2,180,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,14,8.74,0.05,8.03,,2,179,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,14,7.73,0.05,7.21,,2,179,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,14,11.18,0.05,9.98,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,14,10.11,0.05,9.05,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,14,10.54,0.05,9.15,21.35,1,100,44,CNN 16k,non-IID,CIFAR-10,1.12,0.5332,0.5205,1.6909,2.14,0.4728,0.4348,1.9668
Client 23,15,8.36,0.05,8.12,,2,179,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,15,8.18,0.05,8.39,,2,177,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,15,8.07,0.05,7.66,,2,179,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,15,11.06,0.05,9.38,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,15,9.94,0.05,8.87,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,15,10.47,0.05,9.43,20.63,1,100,44,CNN 16k,non-IID,CIFAR-10,1.11,0.5385,0.515,1.5908,2.12,0.4843,0.4504,1.853
Client 23,16,8.06,0.05,7.56,,2,181,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,16,8.41,0.05,8.15,,2,180,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,16,7.57,0.05,7.27,,2,179,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,16,10.61,0.05,9.39,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,16,10.65,0.05,9.13,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,16,10.55,0.05,9.51,20.21,1,100,44,CNN 16k,non-IID,CIFAR-10,1.11,0.5426,0.5275,1.6693,2.15,0.4817,0.4478,1.8993
Client 23,17,7.94,0.05,7.89,,2,178,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,17,7.58,0.05,7.66,,2,172,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,17,8.6,0.05,8.17,,2,172,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,17,11.03,0.05,9.86,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,17,10.24,0.05,9.36,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,17,10.18,0.05,9.02,21.07,1,100,44,CNN 16k,non-IID,CIFAR-10,1.1,0.5414,0.5259,1.6889,2.17,0.4799,0.4445,1.8589
