Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.26,0.22,5.16,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,1.24,0.11,5.37,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,1.34,0.13,5.43,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,1.34,0.22,5.42,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,1.65,0.17,5.99,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,1.34,0.09,5.41,87.36,1,100,21,CNN 16k,non-IID,CIFAR-10,1.9,0.2786,0.0842,2.5955,2.79,0.1277,0.0448,3.2703
Client 1,2,2.69,0.12,7.91,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,2.79,0.13,7.26,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,3.14,0.09,6.73,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,3.04,0.08,8.52,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,4.16,0.14,6.27,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,2.73,0.13,7.72,91.75,1,100,20,CNN 16k,non-IID,CIFAR-10,1.86,0.3045,0.1775,2.1806,2.65,0.1874,0.1256,2.8666
Client 1,3,3.76,0.16,7.34,,2,104,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,3.78,0.13,7.44,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,4.03,0.13,7.81,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,3.97,0.19,8.05,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,4.88,0.1,9.85,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,4.34,0.19,7.6,95.9,1,100,19,CNN 16k,non-IID,CIFAR-10,1.59,0.4286,0.2264,2.3613,2.65,0.2219,0.1443,2.9322
Client 1,4,5.08,0.1,8.07,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,5.09,0.29,9.08,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,4.95,0.1,8.16,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,5.7,0.13,8.32,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,6.84,0.12,9.08,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,5.7,0.22,8.54,99.35,1,100,19,CNN 16k,non-IID,CIFAR-10,1.44,0.4947,0.2747,1.8495,2.53,0.2671,0.191,2.6066
