Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.4,0.19,5.32,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.1,0.24,4.78,27.99,2,108,21,CNN 16k,IID,CIFAR-10,1.71,0.3446,0.1044,2.3874,3.0,0.13,0.0528,2.9615
Client 1,2,2.44,0.13,5.82,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,2.23,0.13,5.37,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,1.28,0.32,5.11,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,1.19,0.26,4.79,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,1.22,0.34,5.38,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,1.4,0.24,5.42,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,2,1.2,0.39,4.81,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,2,1.26,0.23,5.0,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,2,1.25,0.5,4.98,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,2,1.28,0.36,4.98,27.27,1,100,20,CNN 16k,IID,CIFAR-10,1.5,0.4653,0.1217,1.9616,3.18,0.1435,0.0585,3.1693
Client 1,3,3.62,0.1,6.8,,2,111,18,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,3.79,0.09,6.5,,2,112,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,2.47,0.14,5.88,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,2.45,0.27,5.96,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,2.5,0.26,5.89,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,2.73,0.2,6.07,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,2.49,0.26,6.01,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,2.73,0.08,6.9,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,3,2.38,0.32,5.8,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,3,2.44,0.2,5.84,31.42,1,100,20,CNN 16k,IID,CIFAR-10,1.57,0.4378,0.1547,2.0544,2.82,0.1852,0.103,3.0501
