Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.21,28.23,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,24.29,26.95,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,25.19,27.56,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,28.71,31.09,63.46,2,135,41,CNN 16k,IID,CIFAR-10,3437.36,0.1948,0.1469,3.085,687.97,0.1983,0.1524,3.0606
Client 1,2,25.41,26.99,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,27.51,30.24,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,25.4,26.79,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,24.53,26.93,57.78,2,139,41,CNN 16k,IID,CIFAR-10,2967.63,0.3154,0.2854,2.663,594.35,0.3182,0.2875,2.6539
Client 1,3,25.03,26.72,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,25.13,26.19,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,24.88,26.2,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,26.87,26.74,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,29.83,30.23,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,27.56,28.44,60.08,1,100,41,CNN 16k,IID,CIFAR-10,2611.6,0.3877,0.3772,2.26,521.76,0.3885,0.3767,2.2724
Client 1,4,26.79,27.53,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,24.95,26.98,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,24.89,27.21,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,30.23,28.85,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,28.16,30.17,,1,100,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,26.67,27.77,59.1,1,100,41,CNN 16k,IID,CIFAR-10,2455.51,0.4275,0.4164,2.1311,492.35,0.425,0.4127,2.1416
Client 1,5,25.24,25.84,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,27.05,28.89,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,25.77,27.05,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,24.32,26.21,55.96,2,138,41,CNN 16k,IID,CIFAR-10,2332.82,0.459,0.4511,1.9968,470.76,0.4524,0.4437,2.03
Client 1,6,26.54,26.15,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,28.88,29.12,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,25.99,28.95,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,25.22,27.42,58.02,2,137,41,CNN 16k,IID,CIFAR-10,2292.94,0.4742,0.4648,1.9466,464.11,0.468,0.4581,1.9756
