Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,20.55,0.24,21.75,,2,115,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,21.87,0.15,23.28,,2,115,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,22.3,0.26,22.88,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,22.24,0.1,23.13,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,22.07,0.09,22.79,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,21.43,0.13,22.02,118.66,1,100,21,CNN 16k,non-IID,CIFAR-10,1.25,0.5639,0.3149,1.4742,2.91,0.2943,0.2123,2.6561
Client 23,2,21.54,0.24,21.59,,2,125,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,22.28,0.15,22.97,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,24.18,0.26,24.58,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,8.44,0.05,7.63,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,8.92,0.05,8.09,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,23.7,0.13,22.44,127.78,1,100,21,CNN 16k,non-IID,CIFAR-10,1.12,0.598,0.4135,1.2897,2.65,0.342,0.2762,2.4758
Client 23,3,7.11,0.05,7.25,,2,169,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.22,0.05,8.01,,2,156,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,8.4,0.05,7.61,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,9.2,0.05,8.7,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,9.29,0.05,8.76,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,8.53,0.05,7.79,203.21,1,100,41,CNN 16k,non-IID,CIFAR-10,1.36,0.4624,0.4451,1.8367,2.44,0.3998,0.3528,2.1839
