Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,29.75,0.05,27.63,,2,132,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,27.03,0.05,25.69,,2,136,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,29.93,0.05,25.88,,1,100,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,32.13,0.05,30.13,166.64,1,100,45,CNN 16k,non-IID,CIFAR-10,1.31,0.4588,0.423,1.987,2.82,0.3479,0.2864,2.2946
Client 1,2,28.43,0.05,26.28,,2,134,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,26.92,0.05,24.13,,2,135,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,29.12,0.05,25.56,,1,100,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,32.64,0.05,30.61,93.77,1,100,45,CNN 16k,non-IID,CIFAR-10,1.24,0.4896,0.4608,1.8149,2.55,0.3817,0.3249,2.2241
Client 1,3,28.04,0.05,26.69,,2,134,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,26.23,0.05,25.85,,2,135,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,28.56,0.05,25.62,,1,100,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,31.6,0.05,30.84,94.42,1,100,45,CNN 16k,non-IID,CIFAR-10,1.2,0.5037,0.4649,1.9709,2.44,0.393,0.3374,2.2377
Client 1,4,31.34,0.05,26.12,,2,133,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,29.04,0.05,25.81,,2,134,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,29.56,0.05,29.48,,1,100,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,31.44,0.05,30.23,94.9,1,100,45,CNN 16k,non-IID,CIFAR-10,1.17,0.5181,0.4871,1.8749,2.29,0.4168,0.3662,2.1403
Client 1,5,27.99,0.05,25.35,,2,134,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
