Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,42.26,33.01,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,42.13,31.76,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,50.05,39.22,99.89,2,200,38,CNN 16k,non-IID,CIFAR-10,2544.64,0.4239,0.1389,2.1069,861.6,0.1859,0.0831,2.8249
Client 1,2,41.91,32.43,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,41.06,32.64,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,45.98,37.35,83.33,2,200,38,CNN 16k,non-IID,CIFAR-10,2252.58,0.4828,0.2299,1.8465,808.7,0.2501,0.1688,2.6125
Client 1,3,42.2,33.24,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,46.97,40.14,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,45.87,33.62,87.21,2,200,38,CNN 16k,non-IID,CIFAR-10,2124.13,0.507,0.2704,1.801,772.07,0.2786,0.2055,2.5772
Client 1,4,42.02,31.62,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,53.46,45.14,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,52.5,39.0,98.72,2,200,38,CNN 16k,non-IID,CIFAR-10,1984.25,0.5419,0.3094,1.6197,730.18,0.3121,0.2439,2.4642
Client 1,5,70.29,39.81,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,70.96,41.98,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,76.76,44.64,121.41,2,200,38,CNN 16k,non-IID,CIFAR-10,1910.7,0.5599,0.3405,1.5768,707.32,0.3416,0.274,2.4334
Client 1,6,55.9,43.31,,2,199,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,55.43,41.46,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,63.77,55.43,119.21,2,200,38,CNN 16k,non-IID,CIFAR-10,1864.49,0.5714,0.3719,1.5039,669.4,0.3729,0.3101,2.3069
Client 1,7,57.76,36.75,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,59.02,38.05,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,66.33,45.25,111.6,2,200,38,CNN 16k,non-IID,CIFAR-10,1802.42,0.5874,0.3952,1.4649,658.52,0.3823,0.3256,2.2694
Client 1,8,51.57,40.8,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,48.61,39.52,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,58.52,44.51,103.04,2,200,38,CNN 16k,non-IID,CIFAR-10,1747.2,0.5978,0.402,1.4303,653.16,0.3807,0.3282,2.2375
Client 1,9,54.7,41.44,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,59.45,45.23,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,65.89,47.27,113.17,2,200,38,CNN 16k,non-IID,CIFAR-10,1717.98,0.606,0.4158,1.3717,647.27,0.3926,0.3424,2.2007
Client 1,10,49.58,37.12,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,46.92,33.97,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,10,55.06,50.52,105.59,2,200,38,CNN 16k,non-IID,CIFAR-10,1693.69,0.6117,0.4135,1.351,644.49,0.3937,0.3363,2.2042
