Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.16,0.14,4.67,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.19,0.16,5.04,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.1,0.15,4.7,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.19,0.08,4.85,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.29,0.17,4.67,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.13,0.18,4.6,72.6,1,100,21,CNN 16k,non-IID,CIFAR-10,1.93,0.2767,0.0919,3.0259,2.76,0.1335,0.0519,3.6132
Client 23,2,2.24,0.11,5.6,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.31,0.22,5.72,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.28,0.12,5.56,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.45,0.27,6.27,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.16,0.22,5.42,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.29,0.09,5.46,72.85,1,100,20,CNN 16k,non-IID,CIFAR-10,1.69,0.3841,0.176,2.0099,2.82,0.19,0.1122,2.82
Client 23,3,3.4,0.24,6.65,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.69,0.29,6.92,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.47,0.17,6.7,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.95,0.11,7.2,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.53,0.18,6.75,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,3.66,0.18,6.62,76.74,1,100,19,CNN 16k,non-IID,CIFAR-10,1.47,0.4949,0.2038,1.7119,2.71,0.207,0.12,2.8269
Client 23,4,4.38,0.23,7.77,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,5.49,0.1,7.84,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,4.54,0.08,7.59,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,5.06,0.07,9.05,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,4.54,0.15,7.55,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,4.41,0.11,7.29,86.42,1,100,19,CNN 16k,non-IID,CIFAR-10,1.56,0.4367,0.2642,1.8761,2.51,0.2565,0.1911,2.7625
Client 23,5,5.61,0.23,9.18,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,6.22,0.24,10.14,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,5.56,0.12,8.27,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,6.74,0.2,8.93,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,6.64,0.08,9.83,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,5.79,0.07,8.58,84.94,1,100,19,CNN 16k,non-IID,CIFAR-10,1.37,0.5,0.3102,1.8584,2.44,0.2881,0.2215,2.5935
Client 23,6,7.08,0.08,9.81,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,6.54,0.22,10.22,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,6.82,0.18,9.53,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,7.04,0.26,10.43,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,6.88,0.17,9.65,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,6.65,0.17,9.15,88.21,1,100,19,CNN 16k,non-IID,CIFAR-10,1.27,0.5467,0.3302,1.6621,2.54,0.2997,0.2235,2.6107
Client 23,7,7.97,0.25,10.42,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,9.06,0.09,11.41,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,8.21,0.1,10.38,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,8.45,0.11,12.07,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,8.26,0.11,10.41,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,8.02,0.13,10.22,96.8,1,100,19,CNN 16k,non-IID,CIFAR-10,1.28,0.5454,0.3898,1.7559,2.25,0.3514,0.2905,2.4367
Client 23,8,9.48,0.2,11.76,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,10.13,0.17,12.28,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,9.81,0.1,11.13,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,10.8,0.12,12.5,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,10.14,0.39,11.52,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,9.93,0.11,12.18,98.75,1,100,19,CNN 16k,non-IID,CIFAR-10,1.19,0.5648,0.4051,1.7719,2.24,0.3507,0.3029,2.4103
Client 23,9,10.95,0.22,12.84,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,9,11.03,0.08,13.3,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,9,10.48,0.09,12.74,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,9,11.59,0.1,14.1,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,9,10.18,0.09,12.35,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,9,10.63,0.18,12.65,104.81,1,100,19,CNN 16k,non-IID,CIFAR-10,1.22,0.564,0.4097,1.5806,2.18,0.3626,0.3104,2.3366
Client 23,10,12.69,0.08,13.66,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,10,11.62,0.2,13.55,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,10,11.8,0.14,13.82,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,10,12.6,0.25,14.09,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,10,11.99,0.13,13.4,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,10,13.74,0.09,15.27,112.24,1,100,19,CNN 16k,non-IID,CIFAR-10,1.19,0.5762,0.416,1.4696,2.27,0.3669,0.3042,2.2464
Client 23,11,13.56,0.33,14.15,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,11,12.33,0.23,15.35,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,11,13.12,0.07,14.74,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,11,13.72,0.26,15.24,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,11,12.66,0.09,14.24,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,11,12.78,0.16,14.56,107.45,1,100,19,CNN 16k,non-IID,CIFAR-10,1.08,0.5951,0.4274,1.4246,2.37,0.3713,0.3092,2.2207
Client 23,12,13.2,0.13,14.81,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,12,15.58,0.16,17.91,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,12,14.33,0.11,15.64,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,12,15.13,0.3,16.01,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,12,13.87,0.18,15.2,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,12,13.79,0.1,15.16,111.32,1,100,19,CNN 16k,non-IID,CIFAR-10,1.01,0.6467,0.4731,1.4578,2.05,0.408,0.3586,2.2118
