Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.68,26.16,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,24.35,25.68,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,24.89,25.19,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,26.89,27.12,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,25.13,25.35,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,25.57,25.21,59.46,2,138,41,CNN 16k,IID,CIFAR-10,3330.06,0.2123,0.1528,3.0423,666.32,0.2154,0.1543,3.0287
Client 1,2,25.27,25.77,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,24.99,25.92,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,25.27,26.71,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,26.24,26.73,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,24.7,25.33,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,25.6,24.99,52.99,2,138,41,CNN 16k,IID,CIFAR-10,2888.86,0.3291,0.3112,2.4609,577.52,0.3322,0.3139,2.4378
Client 1,3,26.06,24.39,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,25.47,26.04,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,25.6,26.19,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,25.72,25.65,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,23.68,24.85,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,24.9,27.51,52.48,2,137,41,CNN 16k,IID,CIFAR-10,2632.44,0.3875,0.3738,2.2863,527.26,0.3844,0.3694,2.2995
Client 1,4,24.54,25.96,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,26.36,30.09,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,25.68,26.29,,2,139,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,26.59,26.31,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,24.0,25.63,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,23.83,26.23,56.47,2,138,41,CNN 16k,IID,CIFAR-10,2457.31,0.4294,0.4189,2.1423,492.01,0.4258,0.4146,2.1565
Client 1,5,24.67,25.12,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,26.69,28.33,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,24.81,26.36,,2,139,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,25.18,27.64,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,25.05,25.93,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,5,23.77,26.93,55.03,2,138,41,CNN 16k,IID,CIFAR-10,2342.98,0.4573,0.4474,2.0434,470.04,0.4551,0.4442,2.0453
Client 1,6,26.39,27.81,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,23.55,24.41,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,24.2,25.72,,2,139,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,24.48,27.36,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,6,24.36,25.93,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,6,24.56,25.5,54.21,2,138,41,CNN 16k,IID,CIFAR-10,2236.62,0.4815,0.4695,1.9154,450.82,0.4781,0.4652,1.9328
Client 1,7,24.71,25.75,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,24.29,26.9,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,24.73,26.4,,2,139,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,25.02,25.27,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,7,28.16,27.7,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,7,24.36,26.32,55.88,2,138,41,CNN 16k,IID,CIFAR-10,2145.08,0.508,0.4988,1.8206,435.0,0.5013,0.4922,1.8465
Client 1,8,23.93,25.21,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,24.16,26.23,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,25.5,28.39,,2,137,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,24.11,26.29,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,8,23.81,24.67,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,8,24.89,24.29,53.91,2,139,41,CNN 16k,IID,CIFAR-10,2072.82,0.5258,0.5177,1.7651,422.73,0.5153,0.5072,1.8041
Client 1,9,24.23,25.44,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,23.59,26.67,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,24.05,27.77,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,26.08,28.13,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,9,25.27,25.21,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,9,25.55,27.74,54.23,2,136,41,CNN 16k,IID,CIFAR-10,2015.0,0.5418,0.5346,1.6814,413.72,0.5288,0.5217,1.7333
