Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.92,27.23,,2,138,60,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,25.4,28.87,,2,137,57,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,25.83,27.35,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,25.68,28.67,,2,137,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,26.35,26.79,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,26.44,27.18,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,25.78,29.87,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,27.36,27.56,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,26.12,28.0,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,26.65,27.56,106.76,2,137,41,CNN 16k,non-IID,CIFAR-10,2771.48,0.36,0.1705,2.4815,780.3,0.2101,0.1364,2.9116
Client 1,2,25.42,26.86,,2,139,60,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,27.98,27.99,,2,137,57,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,26.87,27.6,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,25.71,27.29,,2,137,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,24.86,26.45,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,26.18,27.12,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,27.11,27.91,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,25.6,27.03,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,26.27,27.64,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,25.57,28.36,55.99,2,137,41,CNN 16k,non-IID,CIFAR-10,2338.31,0.4592,0.2841,2.1029,677.88,0.3046,0.2453,2.5919
Client 1,3,25.71,27.54,,2,138,60,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,25.63,25.76,,2,139,57,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,25.57,27.09,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,24.99,28.52,,2,137,49,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,25.55,27.23,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,25.15,27.26,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,28.16,27.7,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,25.54,26.14,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,26.07,28.1,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,28.82,28.12,57.03,2,136,41,CNN 16k,non-IID,CIFAR-10,2163.98,0.5019,0.3507,1.8869,623.72,0.3535,0.3079,2.3624
Client 1,4,25.66,26.42,,2,139,60,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,25.72,27.15,,2,138,57,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,26.36,27.7,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,25.48,27.72,,2,137,49,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,25.97,26.98,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,25.77,27.39,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,24.7,26.77,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,26.73,26.95,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,27.17,27.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,25.34,29.4,54.76,2,136,41,CNN 16k,non-IID,CIFAR-10,2054.5,0.5293,0.3838,1.8064,599.33,0.3792,0.3382,2.3005
Client 1,5,24.34,26.54,,2,139,60,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,25.78,27.28,,2,138,57,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,27.04,26.53,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,25.96,26.82,,2,137,49,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,24.48,26.03,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,25.9,29.23,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,26.45,28.55,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,26.64,27.98,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,26.07,28.69,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,25.82,27.15,55.15,2,137,41,CNN 16k,non-IID,CIFAR-10,1984.17,0.5459,0.4029,1.7416,585.35,0.3936,0.3551,2.244
Client 1,6,25.39,26.69,,2,139,60,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,25.34,25.84,,2,139,57,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,26.06,27.25,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,25.61,26.79,,2,137,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,6,24.74,27.23,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,25.02,26.49,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,6,26.76,27.68,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,6,25.79,27.66,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,6,26.59,29.21,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,6,24.35,27.28,55.82,2,138,41,CNN 16k,non-IID,CIFAR-10,1918.7,0.562,0.4227,1.6459,583.26,0.4059,0.3712,2.1471
