Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.25,27.76,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,25.53,26.84,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,26.62,28.4,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,26.4,28.14,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,24.88,28.41,58.2,2,137,41,CNN 16k,IID,CIFAR-10,3248.03,0.2503,0.2168,2.7729,651.6,0.25,0.2159,2.7762
Client 1,2,26.42,29.33,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,26.02,30.58,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,26.64,27.74,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,25.85,27.21,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,26.29,26.38,56.63,2,138,41,CNN 16k,IID,CIFAR-10,2736.34,0.3663,0.347,2.4023,547.94,0.3677,0.3479,2.4142
