Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,21.7,0.05,20.73,,2,139,50,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,24.34,0.05,22.93,,2,135,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,23.8,0.05,24.29,,1,100,52,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,27.77,0.05,24.76,120.01,1,100,45,CNN 16k,non-IID,CIFAR-10,1.49,0.3919,0.3536,2.52,2.81,0.3313,0.2818,2.452
Client 1,2,22.69,0.05,20.72,,2,139,50,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,24.61,0.05,24.23,,2,134,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,22.96,0.05,21.17,,1,100,52,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.88,0.05,25.12,78.39,1,100,45,CNN 16k,non-IID,CIFAR-10,1.45,0.411,0.3709,2.0269,2.53,0.3639,0.3182,2.3678
Client 1,3,22.45,0.05,22.03,,2,138,50,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,23.55,0.05,23.2,,2,135,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,23.88,0.05,22.0,,1,100,52,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,26.93,0.05,24.01,76.63,1,100,45,CNN 16k,non-IID,CIFAR-10,1.37,0.4385,0.4172,2.0248,2.35,0.3953,0.3584,2.2713
Client 1,4,23.82,0.05,21.63,,2,139,50,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,25.19,0.05,22.28,,2,135,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,23.57,0.05,22.05,,1,100,52,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,26.15,0.05,24.19,75.11,1,100,45,CNN 16k,non-IID,CIFAR-10,1.34,0.4486,0.4189,1.8756,2.31,0.4021,0.3573,2.2224
Client 1,5,23.29,0.05,21.83,,2,138,50,CNN 16k,non-IID,CIFAR-10,,,,,,,,
