Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.12,0.12,4.72,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.09,0.14,4.5,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.14,0.09,4.69,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.21,0.1,4.56,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.23,0.23,5.28,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.3,0.18,4.95,73.11,1,100,21,CNN 16k,non-IID,CIFAR-10,1.94,0.2716,0.0745,2.4512,2.67,0.1203,0.0393,3.3874
Client 23,2,2.33,0.13,5.78,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.65,0.16,5.85,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.28,0.08,5.79,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.21,0.12,5.56,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.41,0.11,5.92,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.41,0.15,5.89,72.51,1,100,20,CNN 16k,non-IID,CIFAR-10,1.82,0.3331,0.1784,2.5123,2.81,0.1914,0.1234,2.9012
Client 23,3,3.39,0.32,6.75,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.56,0.16,7.36,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.76,0.11,7.16,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.62,0.11,7.19,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.7,0.23,6.93,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,3.71,0.14,6.99,77.85,1,100,19,CNN 16k,non-IID,CIFAR-10,1.56,0.4369,0.2142,2.2081,2.75,0.2119,0.1374,2.8991
Client 23,4,4.64,0.17,7.7,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,4.7,0.12,7.78,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,5.42,0.09,8.02,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,4.71,0.15,7.98,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,4.97,0.13,8.07,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,4.83,0.07,7.98,83.85,1,100,19,CNN 16k,non-IID,CIFAR-10,1.6,0.425,0.2601,2.1821,2.5,0.2553,0.1846,2.7726
Client 23,5,6.34,0.07,9.36,,2,106,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,6.08,0.11,9.0,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,5.76,0.09,9.3,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,5.93,0.27,9.2,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,6.85,0.08,9.28,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,6.27,0.15,9.18,87.34,1,100,19,CNN 16k,non-IID,CIFAR-10,1.46,0.4705,0.337,2.0996,2.46,0.3139,0.2511,2.5069
