Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,0.49,0.06,4.98,,2,105,16,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,0.63,0.07,3.99,,2,106,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,0.51,0.06,4.26,,2,104,16,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,0.58,0.09,4.45,,2,107,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,0.67,0.06,4.2,,1,100,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,0.6,0.06,4.28,74.32,1,100,18,CNN 16k,non-IID,CIFAR-10,1.81,0.3076,0.2056,2.6157,3.12,0.1704,0.1068,2.9842
Client 23,2,2.44,0.18,6.04,,2,104,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.44,0.22,5.79,,2,104,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.41,0.15,5.97,,2,104,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.58,0.13,6.07,,2,104,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.67,0.15,6.35,,1,100,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.42,0.28,5.99,77.63,1,100,21,CNN 16k,non-IID,CIFAR-10,1.57,0.4392,0.2123,2.2977,2.96,0.2135,0.133,2.8843
Client 23,3,3.95,0.18,6.98,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.41,0.12,7.2,,2,105,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.36,0.17,6.79,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.53,0.14,6.8,,2,105,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.55,0.12,7.04,,1,100,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,3.65,0.25,7.36,81.78,1,100,20,CNN 16k,non-IID,CIFAR-10,1.53,0.4613,0.2416,2.1191,2.72,0.2354,0.1546,2.8019
Client 23,4,4.99,0.15,8.07,,2,105,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,4.83,0.24,8.34,,2,105,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,4.98,0.3,8.85,,2,106,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,5.48,0.15,8.38,,2,106,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,5.33,0.37,8.53,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,5.06,0.26,8.12,86.92,1,100,21,CNN 16k,non-IID,CIFAR-10,1.29,0.5277,0.2413,1.5177,2.95,0.2273,0.1402,2.7242
Client 23,5,6.73,0.1,9.95,,2,106,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,6.51,0.15,9.03,,2,106,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,6.19,0.1,9.06,,2,106,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,6.04,0.1,9.43,,2,106,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,6.17,0.1,9.37,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,7.02,0.1,9.7,98.59,1,100,20,CNN 16k,non-IID,CIFAR-10,1.51,0.4599,0.3253,1.859,2.36,0.3052,0.2365,2.6331
Client 23,6,6.95,0.15,9.95,,2,107,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,7.44,0.18,10.19,,2,107,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,7.35,0.14,11.0,,2,107,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,6.99,0.13,9.78,,2,107,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,7.68,0.25,10.64,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,7.73,0.11,10.61,90.71,1,100,21,CNN 16k,non-IID,CIFAR-10,1.29,0.5374,0.3274,1.9526,2.51,0.2978,0.2219,2.718
Client 23,7,8.81,0.11,11.18,,2,107,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,8.2,0.15,10.67,,2,107,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,8.53,0.09,12.08,,2,107,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,8.46,0.29,10.82,,2,107,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,8.7,0.12,11.15,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,9.11,0.13,11.71,96.42,1,100,20,CNN 16k,non-IID,CIFAR-10,1.25,0.5524,0.3764,1.6124,2.39,0.3397,0.2684,2.5201
Client 23,8,9.54,0.06,12.67,,2,108,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,9.5,0.19,11.81,,2,107,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,10.01,0.09,12.47,,2,108,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,9.78,0.18,12.05,,2,108,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,10.51,0.12,13.28,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,10.24,0.11,12.63,107.22,1,100,21,CNN 16k,non-IID,CIFAR-10,1.3,0.5161,0.4204,1.7359,2.15,0.372,0.3255,2.2701
Client 23,9,10.55,0.16,13.68,,2,108,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,9,10.86,0.16,13.18,,2,108,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,9,10.79,0.29,13.08,,2,108,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,9,11.02,0.25,13.01,,2,108,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,9,11.54,0.16,13.69,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,9,11.58,0.22,13.63,102.65,1,100,20,CNN 16k,non-IID,CIFAR-10,1.06,0.6347,0.381,1.3946,2.34,0.3181,0.2642,2.3287
Client 23,10,12.79,0.2,14.16,,2,109,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,10,12.26,0.17,14.25,,2,108,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,10,11.75,0.08,13.8,,2,109,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,10,12.31,0.18,13.98,,2,109,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,10,13.21,0.09,14.59,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,10,12.78,0.09,14.49,111.59,1,100,21,CNN 16k,non-IID,CIFAR-10,1.16,0.5834,0.4454,1.5564,2.15,0.3916,0.3363,2.2416
Client 23,11,13.36,0.1,15.67,,2,109,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,11,13.03,0.16,17.37,,2,109,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,11,12.96,0.09,16.54,,2,109,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,11,14.75,0.1,16.39,,2,109,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,11,13.77,0.18,16.13,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,11,13.56,0.09,15.52,112.95,1,100,20,CNN 16k,non-IID,CIFAR-10,1.19,0.57,0.465,1.4723,2.05,0.4037,0.3575,2.1426
