Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,50.32,54.71,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,51.03,58.66,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,51.28,58.61,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,53.23,59.59,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,50.77,60.54,,2,139,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,45.82,49.41,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,45.83,51.86,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,47.06,49.84,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,47.26,49.26,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,46.99,49.04,194.72,1,100,41,CNN 16k,non-IID,CIFAR-10,2824.52,0.3459,0.1638,2.3741,754.76,0.2116,0.1316,2.8588
Client 1,2,52.3,56.12,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,52.54,55.04,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,53.32,57.3,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,56.17,56.46,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,55.33,56.66,,2,139,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,44.68,49.11,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,2,45.68,47.83,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,2,44.28,49.56,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,44.74,50.49,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,46.11,50.19,112.66,1,100,40,CNN 16k,non-IID,CIFAR-10,2479.63,0.4269,0.2626,2.0311,691.09,0.2878,0.2251,2.543
Client 1,3,59.61,53.73,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,65.97,49.44,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,59.04,53.91,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,61.56,53.67,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,60.13,53.73,,2,140,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,45.83,49.37,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,47.06,49.45,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,47.42,50.03,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,45.31,49.79,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,45.91,49.75,115.47,1,100,40,CNN 16k,non-IID,CIFAR-10,2253.97,0.4779,0.3318,1.863,636.99,0.3376,0.2885,2.4062
Client 1,4,59.95,55.98,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,59.86,56.33,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,62.29,54.51,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,60.75,55.96,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,60.07,57.39,,2,140,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,45.44,48.69,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,4,47.62,49.94,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,4,47.58,50.18,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,46.95,49.1,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,45.39,49.97,117.48,1,100,40,CNN 16k,non-IID,CIFAR-10,2166.72,0.4995,0.3606,1.8256,615.69,0.3661,0.318,2.3684
Client 1,5,54.57,56.14,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,57.91,55.78,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,55.4,56.2,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,57.62,57.84,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,58.37,55.65,,2,141,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,47.17,53.3,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,5,45.57,50.54,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,5,46.8,51.13,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,48.65,52.6,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,47.55,50.2,115.49,1,100,40,CNN 16k,non-IID,CIFAR-10,2085.86,0.5183,0.3936,1.7328,592.55,0.3885,0.3499,2.2555
Client 1,6,61.1,53.03,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,59.41,54.99,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,63.29,51.52,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,61.37,53.81,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,63.99,51.47,,2,140,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,46.84,50.47,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,6,47.62,49.15,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,6,49.37,51.22,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,6,49.02,48.25,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,6,47.65,48.89,115.56,1,100,40,CNN 16k,non-IID,CIFAR-10,2020.43,0.5351,0.4158,1.661,576.51,0.4077,0.3711,2.1754
Client 1,7,60.36,51.75,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,61.61,51.38,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,61.26,51.6,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,61.8,51.91,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,64.63,48.15,,2,142,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,47.57,50.23,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,7,47.12,48.79,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,7,45.89,52.25,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,7,47.66,51.55,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,7,47.05,51.8,113.73,1,100,40,CNN 16k,non-IID,CIFAR-10,1964.24,0.5495,0.4384,1.6064,563.66,0.4235,0.3914,2.0931
