Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,28.91,28.15,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,28.17,26.29,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,29.76,26.63,73.33,2,139,41,CNN 16k,non-IID,CIFAR-10,1.33,0.515,0.3369,1.713,2.73,0.3025,0.2438,2.4358
Client 1,2,29.48,25.8,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,28.04,25.89,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,29.54,27.41,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,29.89,27.93,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,31.81,31.1,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,28.83,26.48,62.93,1,100,41,CNN 16k,non-IID,CIFAR-10,1.23,0.5519,0.4388,1.6768,2.62,0.3852,0.335,2.2553
Client 1,3,28.86,29.02,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,30.41,27.34,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,27.59,27.73,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,29.83,27.9,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,29.44,27.82,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,29.68,27.54,57.9,1,100,41,CNN 16k,non-IID,CIFAR-10,1.15,0.5811,0.4813,1.5517,2.46,0.4129,0.37,2.0944
Client 1,4,28.27,27.46,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,27.55,26.51,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,28.24,29.0,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,30.03,28.47,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,28.61,27.37,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,29.39,27.23,58.52,1,100,41,CNN 16k,non-IID,CIFAR-10,1.09,0.6057,0.5195,1.4505,2.4,0.4357,0.3964,2.0605
Client 1,5,28.63,26.33,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,27.84,27.7,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,29.27,26.36,55.65,2,139,41,CNN 16k,non-IID,CIFAR-10,1.06,0.619,0.5191,1.3463,2.47,0.437,0.3955,2.0197
