Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,28.25,29.75,,2,137,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,31.37,31.73,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,28.13,30.05,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,28.07,30.84,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,27.9,29.38,66.92,2,136,41,CNN 16k,IID,CIFAR-10,3543.7,0.1726,0.109,2.9834,709.47,0.1743,0.1109,2.984
Client 1,2,26.99,26.92,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,27.9,28.67,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,28.26,28.44,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,30.08,32.18,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,28.21,28.36,62.33,2,136,41,CNN 16k,IID,CIFAR-10,2978.94,0.3104,0.286,2.5665,595.74,0.3159,0.2909,2.5153
Client 1,3,27.13,27.16,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,30.51,32.72,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,28.06,28.23,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,28.47,29.93,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,27.77,27.9,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,29.38,30.01,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,30.23,30.79,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,29.13,29.8,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,3,28.45,28.8,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,3,28.86,29.55,63.26,1,100,42,CNN 16k,IID,CIFAR-10,2664.19,0.3795,0.3655,2.2651,533.77,0.3795,0.3661,2.2812
