Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,7.94,0.05,7.84,,2,154,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,8.76,0.05,7.72,,2,146,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,9.93,0.05,8.75,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,11.1,0.05,10.15,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,10.12,0.05,8.97,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,11.38,0.05,9.71,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,10.66,0.05,9.01,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,10.18,0.05,9.6,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,9.43,0.05,9.16,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,9.72,0.05,9.05,246.64,1,100,42,CNN 16k,non-IID,CIFAR-10,1.49,0.4041,0.359,2.1754,2.72,0.3427,0.2806,2.4839
Client 23,2,7.83,0.05,7.42,,2,179,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.1,0.05,7.61,,2,181,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,10.1,0.05,9.09,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,10.23,0.05,9.13,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,10.24,0.05,8.99,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,10.67,0.05,8.85,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,10.37,0.05,9.1,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,10.31,0.05,9.21,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,10.69,0.05,9.19,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,10.07,0.05,8.88,20.27,1,100,42,CNN 16k,non-IID,CIFAR-10,1.43,0.4274,0.3873,2.0007,2.47,0.374,0.3198,2.3327
Client 23,3,7.52,0.05,7.19,,2,180,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,7.99,0.05,7.73,,2,180,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,10.8,0.05,9.21,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,10.31,0.05,8.97,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.65,0.05,9.54,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,10.26,0.05,9.24,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,10.01,0.05,9.02,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,10.19,0.05,9.23,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,10.06,0.05,9.21,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,9.99,0.05,8.86,20.71,1,100,42,CNN 16k,non-IID,CIFAR-10,1.37,0.4504,0.416,2.1949,2.31,0.4025,0.3514,2.2534
Client 23,4,7.89,0.05,7.44,,2,180,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,8.97,0.05,8.12,,2,179,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,10.53,0.05,8.92,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,11.56,0.05,9.74,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,10.57,0.05,9.06,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,10.23,0.05,8.92,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,4,10.29,0.05,9.12,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,4,10.63,0.05,9.1,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,4,10.36,0.05,9.1,,1,100,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,4,10.63,0.05,8.95,21.93,1,100,42,CNN 16k,non-IID,CIFAR-10,1.32,0.4664,0.4392,1.9848,2.25,0.4215,0.3741,2.1745
Client 23,5,7.97,0.05,7.28,,2,179,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,8.35,0.05,7.94,,2,179,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,12.05,0.05,9.8,,1,100,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,10.4,0.05,8.89,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,10.52,0.05,8.95,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,10.73,0.05,9.0,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,5,10.63,0.05,9.1,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
