Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.9,0.09,24.62,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,25.13,0.12,23.94,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,24.9,0.1,24.94,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,24.47,0.08,25.98,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,24.46,0.07,23.93,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,23.36,0.34,23.59,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,23.99,0.16,24.44,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,24.33,0.11,24.34,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,25.15,0.16,24.27,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,26.46,0.12,25.74,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,1,26.53,0.19,25.28,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,1,26.46,0.21,25.57,136.21,1,100,21,CNN 16k,non-IID,CIFAR-10,1.33,0.5251,0.3285,1.6885,2.91,0.3065,0.2354,2.5408
Client 23,2,25.64,0.09,25.09,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.77,0.05,7.99,,2,154,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,8.65,0.05,7.58,,2,164,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,24.24,0.08,24.8,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,24.42,0.07,24.56,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,7.67,0.05,7.35,,2,167,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,9.35,0.05,8.23,,2,164,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,8.04,0.05,7.93,,2,175,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,9.58,0.05,8.61,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,9.81,0.05,8.9,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,2,10.56,0.05,10.16,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,2,9.06,0.05,9.4,255.49,1,100,46,CNN 16k,non-IID,CIFAR-10,1.45,0.4366,0.3941,2.1063,2.55,0.3634,0.3103,2.3692
Client 23,3,23.0,0.09,23.45,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,7.88,0.05,7.58,,2,180,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,8.42,0.05,7.87,,2,179,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,23.28,0.08,24.04,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,23.69,0.07,22.83,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,7.88,0.05,7.73,,2,178,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,7.86,0.05,7.74,,2,179,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,7.85,0.05,7.5,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,10.72,0.05,9.41,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,10.63,0.05,9.26,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,3,10.44,0.05,9.18,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,3,10.62,0.05,9.53,80.9,1,100,46,CNN 16k,non-IID,CIFAR-10,1.38,0.4624,0.4293,1.9624,2.33,0.3926,0.3458,2.2538
Client 23,4,22.35,0.09,22.68,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,7.7,0.05,7.27,,2,180,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,7.82,0.05,7.74,,2,178,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,23.3,0.08,23.93,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,23.5,0.07,23.12,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,7.9,0.05,7.66,,2,178,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,4,8.38,0.05,7.58,,2,180,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,4,7.8,0.05,7.43,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,4,10.11,0.05,9.23,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,4,10.14,0.05,8.96,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,4,10.93,0.05,9.34,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
