Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,124.35,166.34,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,95.13,86.91,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,69.39,54.33,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,83.58,71.03,291.06,1,100,38,CNN 16k,IID,CIFAR-10,3564.38,0.1366,0.0848,3.3279,713.12,0.1368,0.0848,3.3416
Client 1,2,74.84,58.35,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,85.55,107.6,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,74.18,53.53,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,74.95,55.42,193.17,1,100,38,CNN 16k,IID,CIFAR-10,3115.25,0.2637,0.2237,2.6606,619.67,0.2722,0.2309,2.6102
Client 1,3,73.26,62.04,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,85.47,106.64,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,69.4,51.35,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,70.79,54.64,192.13,1,100,38,CNN 16k,IID,CIFAR-10,2862.74,0.3412,0.3169,2.4169,570.91,0.3464,0.3216,2.3872
Client 1,4,73.86,61.1,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,86.46,103.16,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,69.6,51.48,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,73.59,55.64,189.66,1,100,38,CNN 16k,IID,CIFAR-10,2573.52,0.4091,0.397,2.1438,512.0,0.4125,0.4,2.1264
Client 1,5,78.63,62.37,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,88.87,103.31,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,70.79,52.33,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,74.66,54.74,192.2,1,100,38,CNN 16k,IID,CIFAR-10,2424.87,0.4402,0.4309,2.0749,483.66,0.4448,0.4358,2.0475
Client 1,6,74.26,73.17,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,88.06,126.33,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,69.62,60.04,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,72.18,59.84,214.41,1,100,38,CNN 16k,IID,CIFAR-10,2348.15,0.4607,0.4559,1.9626,469.65,0.4611,0.4561,1.9565
Client 1,7,75.44,58.1,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,84.96,99.3,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,72.09,52.3,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,72.73,53.84,184.27,1,100,38,CNN 16k,IID,CIFAR-10,2294.41,0.472,0.4635,1.9407,460.35,0.4692,0.4604,1.927
Client 1,8,73.05,64.93,,1,100,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,81.96,133.47,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,70.09,55.4,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,70.27,56.29,215.44,1,100,38,CNN 16k,IID,CIFAR-10,2242.32,0.4845,0.474,1.8934,451.38,0.478,0.467,1.895
