Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.17,0.2,23.58,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,22.98,0.25,24.08,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,25.14,0.08,24.87,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,24.62,0.13,24.55,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,24.49,0.09,24.45,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,24.34,0.12,24.68,129.3,1,100,21,CNN 16k,non-IID,CIFAR-10,1.33,0.5293,0.3226,1.6251,2.73,0.3002,0.2216,2.6248
Client 23,2,24.31,0.2,23.76,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,24.09,0.25,22.87,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,24.16,0.08,23.32,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,24.62,0.13,24.75,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,26.56,0.09,24.08,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,24.42,0.12,23.82,84.05,1,100,21,CNN 16k,non-IID,CIFAR-10,1.22,0.5654,0.3942,1.5116,2.57,0.351,0.287,2.464
Client 23,3,8.13,0.05,7.74,,2,172,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,24.58,0.25,26.06,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,9.67,0.05,8.46,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,10.59,0.05,8.87,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,9.81,0.05,9.16,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,10.57,0.05,9.58,202.06,1,100,36,CNN 16k,non-IID,CIFAR-10,1.28,0.5031,0.4144,1.761,2.53,0.3679,0.3189,2.3306
Client 23,4,8.15,0.05,7.57,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,7.98,0.05,7.39,,2,175,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,10.1,0.05,9.15,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,10.58,0.05,9.29,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,10.43,0.05,8.87,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,10.85,0.05,9.42,123.18,1,100,36,CNN 16k,non-IID,CIFAR-10,1.32,0.4714,0.4566,1.801,2.37,0.4272,0.391,2.1551
