Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.11,28.54,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,26.87,28.65,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,28.05,28.97,72.85,2,136,43,CNN 16k,non-IID,CIFAR-10,2271.58,0.4941,0.1884,2.0506,887.37,0.2126,0.1178,2.9935
Client 1,2,26.5,27.77,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,27.24,29.36,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,26.22,27.17,56.62,2,137,43,CNN 16k,non-IID,CIFAR-10,1970.21,0.5522,0.2434,1.88,868.49,0.257,0.1656,2.8273
Client 1,3,26.46,27.35,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,26.85,29.45,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,27.84,28.27,56.32,2,136,43,CNN 16k,non-IID,CIFAR-10,1827.02,0.5873,0.289,1.6885,824.22,0.293,0.2119,2.6169
Client 1,4,26.18,28.73,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,26.66,29.02,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,27.4,28.83,,2,136,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,27.75,28.27,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,27.13,27.4,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,28.35,29.1,57.46,1,100,41,CNN 16k,non-IID,CIFAR-10,1852.75,0.5751,0.3522,1.7665,714.28,0.3492,0.2802,2.4218
Client 1,5,26.41,27.86,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,26.25,27.85,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,26.52,30.63,57.17,2,135,43,CNN 16k,non-IID,CIFAR-10,1568.69,0.6478,0.3481,1.4674,751.56,0.3418,0.2587,2.5069
