Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,68.72,51.13,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,70.04,51.91,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,68.07,49.91,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,161.5,255.0,419.37,1,100,46,CNN 16k,IID,CIFAR-10,3581.89,0.1616,0.1067,3.5263,717.16,0.1637,0.1087,3.5383
Client 1,2,62.84,39.45,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,63.95,43.11,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,61.84,41.03,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,104.41,228.48,332.9,1,100,46,CNN 16k,IID,CIFAR-10,3132.88,0.2621,0.2246,2.6034,624.45,0.2721,0.2333,2.559
Client 1,3,68.45,43.8,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,72.2,46.69,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,69.8,46.21,,2,199,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,115.24,223.46,338.73,1,100,46,CNN 16k,IID,CIFAR-10,2811.95,0.3423,0.3302,2.3574,560.63,0.3463,0.3341,2.3316
Client 1,4,81.08,69.91,,2,199,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,84.26,73.59,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,78.74,70.47,,2,199,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,146.43,199.74,346.19,1,100,46,CNN 16k,IID,CIFAR-10,2563.96,0.4004,0.3882,2.2046,513.08,0.4025,0.3903,2.2026
Client 1,5,69.78,47.81,,2,199,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,75.05,49.73,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,69.48,49.69,,2,200,38,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,107.34,195.25,302.6,1,100,46,CNN 16k,IID,CIFAR-10,2418.02,0.4358,0.4296,2.0703,485.15,0.4377,0.432,2.0863
