Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,22.66,0.27,23.48,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,24.08,0.19,24.54,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,24.89,0.09,25.49,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,24.86,0.16,25.4,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,24.36,0.11,24.96,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,24.51,0.14,25.15,132.26,1,100,21,CNN 16k,non-IID,CIFAR-10,1.27,0.5372,0.3463,1.6053,2.98,0.3206,0.2477,2.4623
Client 23,2,23.1,0.27,23.52,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,24.58,0.19,24.11,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,10.13,0.05,9.12,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,24.48,0.16,24.31,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,10.15,0.05,9.72,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,10.58,0.05,9.32,150.74,1,100,38,CNN 16k,non-IID,CIFAR-10,1.16,0.5549,0.4015,1.599,2.71,0.355,0.2938,2.3058
Client 23,3,24.1,0.27,24.1,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,24.52,0.19,24.42,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,10.3,0.05,9.4,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,25.16,0.16,25.79,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.44,0.05,9.25,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,10.28,0.05,9.23,83.03,1,100,38,CNN 16k,non-IID,CIFAR-10,1.11,0.5767,0.4368,1.5706,2.53,0.3837,0.3271,2.2846
Client 23,4,22.18,0.27,23.62,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,8.24,0.05,7.22,,2,160,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,10.86,0.05,8.14,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,10.25,0.05,9.02,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,9.89,0.05,8.21,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,9.76,0.05,8.23,218.4,1,100,38,CNN 16k,non-IID,CIFAR-10,1.18,0.5352,0.4507,1.7203,2.44,0.405,0.3533,2.2194
Client 23,5,23.32,0.27,23.78,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,8.15,0.05,8.05,,2,177,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,10.48,0.05,9.12,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,10.64,0.05,9.13,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,10.38,0.05,9.0,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,10.41,0.05,9.16,80.25,1,100,38,CNN 16k,non-IID,CIFAR-10,1.12,0.5544,0.4789,1.6545,2.35,0.4276,0.3781,2.0647
Client 23,6,24.96,0.27,25.71,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,8.73,0.05,7.82,,2,179,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,10.11,0.05,8.66,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,10.44,0.05,8.93,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,10.45,0.05,8.68,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,11.14,0.05,9.57,82.23,1,100,38,CNN 16k,non-IID,CIFAR-10,1.1,0.5631,0.4855,1.7451,2.3,0.4412,0.3931,2.0425
Client 23,7,23.65,0.27,24.2,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,8.36,0.05,7.67,,2,179,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,10.46,0.05,9.13,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,9.98,0.05,9.27,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,10.12,0.05,9.21,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,10.09,0.05,9.45,80.12,1,100,38,CNN 16k,non-IID,CIFAR-10,1.07,0.5739,0.4972,1.5375,2.26,0.4536,0.4087,1.9949
Client 23,8,7.47,0.05,7.03,,2,157,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,8.04,0.05,7.51,,2,180,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,10.16,0.05,9.05,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,10.49,0.05,9.32,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,10.33,0.05,9.02,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
