Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,28.19,27.39,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,1,28.67,27.91,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,1,27.95,26.52,60.71,2,139,41,CNN 16k,IID,CIFAR-10,1.52,0.4435,0.429,2.0904,1.53,0.4405,0.4248,2.0959
Client 23,2,28.12,28.1,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,2,27.76,27.47,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,2,28.21,28.43,56.66,2,138,41,CNN 16k,IID,CIFAR-10,1.45,0.4712,0.4684,1.917,1.46,0.4694,0.4652,1.9278
Client 23,3,27.57,26.34,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,3,28.59,27.48,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,3,27.55,27.36,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,3,28.57,26.33,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,3,32.68,26.9,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,3,29.06,26.81,59.6,1,100,41,CNN 16k,IID,CIFAR-10,1.37,0.5027,0.4961,1.8083,1.39,0.4963,0.4889,1.8357
Client 23,4,28.75,29.69,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,4,27.98,26.73,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,4,28.15,26.7,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,4,28.94,26.94,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,4,29.0,27.48,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,4,29.3,27.47,58.46,1,100,41,CNN 16k,IID,CIFAR-10,1.32,0.5259,0.5208,1.7187,1.36,0.5149,0.5093,1.7712
Client 23,5,29.0,26.16,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,5,28.05,26.6,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,5,27.79,24.94,55.18,2,141,41,CNN 16k,IID,CIFAR-10,1.28,0.5386,0.532,1.6725,1.34,0.5231,0.5153,1.7316
Client 23,6,27.72,26.3,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,6,28.65,30.14,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,6,28.16,26.86,58.8,2,138,41,CNN 16k,IID,CIFAR-10,1.24,0.5539,0.5487,1.6025,1.31,0.5327,0.5264,1.681
Client 23,7,30.02,25.35,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,7,28.51,26.62,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,7,30.11,26.33,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,7,29.41,26.12,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,7,29.38,26.44,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,7,29.83,26.31,56.45,1,100,41,CNN 16k,IID,CIFAR-10,1.21,0.5672,0.5613,1.5796,1.29,0.5426,0.536,1.6744
Client 23,8,27.81,28.54,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,8,27.33,26.79,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,8,27.55,26.02,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,8,28.95,27.54,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,8,31.41,27.13,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
