Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,28.19,27.39,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,1,28.67,27.91,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,1,27.95,26.52,60.71,2,139,41,CNN 16k,IID,CIFAR-10,1.52,0.4435,0.429,2.0904,1.53,0.4405,0.4248,2.0959
Client 23,2,28.12,28.1,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,2,27.76,27.47,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,2,28.21,28.43,56.66,2,138,41,CNN 16k,IID,CIFAR-10,1.45,0.4712,0.4684,1.917,1.46,0.4694,0.4652,1.9278
Client 23,3,27.57,26.34,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,3,28.59,27.48,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,3,27.55,27.36,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,3,28.57,26.33,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,3,32.68,26.9,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,3,29.06,26.81,59.6,1,100,41,CNN 16k,IID,CIFAR-10,1.37,0.5027,0.4961,1.8083,1.39,0.4963,0.4889,1.8357
