Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.76,29.07,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,24.92,27.64,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,25.51,26.28,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,25.16,27.16,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,26.38,26.83,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,27.29,27.05,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,26.52,27.64,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,27.66,27.83,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,27.46,27.51,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,28.37,27.52,62.37,1,100,41,CNN 16k,non-IID,CIFAR-10,2546.72,0.3933,0.1547,2.152,856.59,0.188,0.1048,2.893
Client 1,2,26.95,28.1,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,25.65,26.41,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,27.73,30.78,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,25.1,26.49,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,25.75,28.36,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,27.53,27.17,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,27.04,27.76,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,26.7,27.41,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,27.17,28.08,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,26.66,27.14,58.57,1,100,41,CNN 16k,non-IID,CIFAR-10,2237.77,0.4821,0.2345,1.8414,823.6,0.2509,0.1752,2.6363
Client 1,3,27.86,28.68,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,25.28,26.94,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,25.16,25.82,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,26.38,27.76,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,25.82,26.96,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,27.79,29.25,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,26.94,27.73,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,27.04,27.15,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,26.5,26.76,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,27.75,27.33,57.05,1,100,41,CNN 16k,non-IID,CIFAR-10,2027.67,0.5321,0.2881,1.6385,762.32,0.2954,0.2217,2.5078
Client 1,4,26.87,28.16,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,25.95,26.77,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,25.24,26.17,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,25.39,26.89,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,28.35,30.85,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,27.32,29.53,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,26.81,27.63,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,26.64,27.8,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,26.59,28.34,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,27.31,27.27,59.23,1,100,41,CNN 16k,non-IID,CIFAR-10,1922.02,0.5592,0.3243,1.5637,724.67,0.3231,0.255,2.4288
Client 1,5,26.45,28.95,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,24.93,27.23,,2,137,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,26.05,25.93,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,25.37,27.06,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,25.83,27.69,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,26.93,28.86,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,27.43,27.59,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,26.2,26.86,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,26.9,27.64,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
