Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,24.92,25.05,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,24.47,24.74,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,24.11,25.31,53.71,2,139,41,CNN 16k,IID,CIFAR-10,3311.31,0.2324,0.2049,2.8655,662.79,0.231,0.2046,2.84
Client 1,2,23.22,24.39,,2,143,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,23.68,24.83,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,23.34,24.37,48.53,2,139,41,CNN 16k,IID,CIFAR-10,2727.17,0.3619,0.3445,2.3856,543.8,0.364,0.3452,2.3888
Client 1,3,23.98,26.45,,2,141,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,24.24,24.39,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,24.07,25.12,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,24.58,25.65,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,25.22,26.94,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,27.09,28.1,55.21,1,100,41,CNN 16k,IID,CIFAR-10,2534.37,0.408,0.3965,2.2264,506.58,0.4078,0.3965,2.2363
Client 1,4,23.19,25.27,,2,142,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,23.44,26.41,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,23.6,25.03,49.87,2,139,41,CNN 16k,IID,CIFAR-10,2429.17,0.4378,0.4291,2.0767,487.62,0.435,0.4272,2.0986
Client 1,5,23.59,25.82,,2,141,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,22.81,23.44,,2,142,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,23.33,24.25,49.43,2,140,41,CNN 16k,IID,CIFAR-10,2343.07,0.4567,0.444,1.9703,472.35,0.4502,0.4377,2.0123
Client 1,6,24.03,24.97,,2,140,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,26.41,28.04,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,22.93,23.48,54.47,2,141,41,CNN 16k,IID,CIFAR-10,2249.04,0.4812,0.4713,1.8917,455.7,0.4693,0.4593,1.9502
Client 1,7,24.56,25.1,,2,140,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,24.48,24.34,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,23.39,24.28,49.68,2,140,41,CNN 16k,IID,CIFAR-10,2165.79,0.5018,0.4971,1.7986,440.23,0.4879,0.4829,1.8582
Client 1,8,23.52,25.25,,2,140,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,26.3,26.3,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,23.54,24.45,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,24.73,24.51,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,8,25.76,25.56,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,8,25.32,25.2,52.62,1,100,41,CNN 16k,IID,CIFAR-10,2126.64,0.5115,0.5058,1.764,434.7,0.495,0.489,1.8292
Client 1,9,24.01,24.19,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,23.41,24.71,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,25.4,26.99,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,24.74,25.2,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,9,24.65,25.82,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,9,24.4,25.39,52.41,1,100,41,CNN 16k,IID,CIFAR-10,2075.47,0.5248,0.517,1.7151,425.45,0.5073,0.4996,1.7842
Client 1,10,23.9,25.79,,2,139,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,26.07,28.43,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,26.26,30.03,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
