Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,8.29,0.05,7.34,,2,153,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,9.46,0.05,8.36,,2,137,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,10.11,0.05,9.68,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,10.57,0.05,9.13,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,10.35,0.05,9.18,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,11.58,0.05,9.52,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,9.63,0.05,9.03,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,10.48,0.05,9.73,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,10.62,0.05,9.41,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,9.7,0.05,8.37,311.95,1,100,34,CNN 16k,non-IID,CIFAR-10,1.53,0.4086,0.3706,2.1296,2.87,0.3337,0.2827,2.4852
Client 23,2,7.81,0.05,7.63,,2,180,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.44,0.05,7.35,,2,181,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,10.62,0.05,9.36,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,10.28,0.05,8.67,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,10.08,0.05,8.7,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,11.57,0.05,9.48,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,10.7,0.05,9.13,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,10.65,0.05,9.26,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,10.89,0.05,9.93,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,10.22,0.05,8.77,21.39,1,100,34,CNN 16k,non-IID,CIFAR-10,1.47,0.4325,0.4046,2.0201,2.53,0.3622,0.3189,2.3915
Client 23,3,7.87,0.05,7.2,,2,180,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.18,0.05,7.23,,2,181,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,10.75,0.05,9.44,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,10.02,0.05,8.52,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.06,0.05,8.57,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,11.28,0.05,9.22,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,11.09,0.05,9.13,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,10.31,0.05,9.1,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,10.61,0.05,9.33,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,10.21,0.05,8.77,20.75,1,100,34,CNN 16k,non-IID,CIFAR-10,1.41,0.4578,0.4371,1.9295,2.29,0.3951,0.3567,2.2769
Client 23,4,7.72,0.05,7.31,,2,180,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,8.68,0.05,8.74,,2,178,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,11.08,0.05,9.08,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,9.86,0.05,9.28,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,10.83,0.05,9.65,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,11.02,0.05,10.94,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,4,10.62,0.05,9.39,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,4,10.86,0.05,9.5,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,4,11.0,0.05,9.41,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,4,10.1,0.05,8.78,22.31,1,100,34,CNN 16k,non-IID,CIFAR-10,1.36,0.4726,0.456,1.8642,2.21,0.4136,0.3768,2.2114
Client 23,5,8.01,0.05,7.55,,2,179,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,8.14,0.05,7.61,,2,180,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,10.7,0.05,9.61,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,10.2,0.05,9.01,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,10.6,0.05,9.23,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,11.32,0.05,10.43,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,5,10.56,0.05,9.31,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,5,10.79,0.05,9.09,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,5,11.21,0.05,9.62,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,5,10.27,0.05,8.95,22.11,1,100,34,CNN 16k,non-IID,CIFAR-10,1.32,0.4881,0.4742,1.8792,2.18,0.4259,0.3929,2.1567
Client 23,6,8.04,0.05,7.48,,2,180,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,8.3,0.05,7.59,,2,180,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,11.39,0.05,9.23,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,10.39,0.05,9.21,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,10.19,0.05,9.2,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,10.7,0.05,10.52,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,6,10.67,0.05,9.77,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,6,10.46,0.05,9.48,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,6,10.43,0.05,9.3,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,6,10.21,0.05,8.86,21.57,1,100,34,CNN 16k,non-IID,CIFAR-10,1.29,0.4974,0.4849,1.7315,2.17,0.4332,0.401,2.1145
Client 23,7,7.87,0.05,7.83,,2,178,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,8.04,0.05,7.75,,2,179,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,10.41,0.05,9.22,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,10.17,0.05,8.83,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,10.58,0.05,9.16,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
