Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,40.24,39.81,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,45.11,40.23,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,38.74,39.41,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,40.48,40.77,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,39.96,42.34,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,41.23,42.37,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,40.96,43.07,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,47.26,39.78,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,43.26,40.59,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,44.74,45.02,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,1,45.57,39.57,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,1,46.45,42.05,105.05,1,100,41,CNN 16k,non-IID,CIFAR-10,1.22,0.5664,0.3708,1.5404,2.96,0.3356,0.2645,2.3981
Client 23,2,33.13,27.53,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,34.82,27.09,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,38.77,27.76,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,32.22,28.34,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,37.7,28.42,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,39.83,30.42,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,37.35,28.85,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,34.44,28.71,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,38.48,28.13,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,37.64,29.04,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,2,35.85,27.64,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,2,34.41,28.88,70.29,1,100,41,CNN 16k,non-IID,CIFAR-10,1.13,0.6012,0.4304,1.3986,2.65,0.3767,0.315,2.2637
Client 23,3,33.67,32.53,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,33.07,31.98,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,32.52,28.82,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,32.26,30.99,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,32.71,32.31,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,33.34,37.94,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,36.37,35.88,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,33.28,30.1,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,34.24,37.19,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,35.69,36.18,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,3,36.48,35.77,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,3,38.49,38.04,76.56,1,100,41,CNN 16k,non-IID,CIFAR-10,1.06,0.624,0.4606,1.3041,2.52,0.3955,0.3382,2.1564
