Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,27.76,28.8,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,27.24,27.53,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,27.17,28.33,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,25.12,26.44,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,27.41,27.54,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,25.77,28.02,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,26.54,26.78,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,26.05,27.03,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,26.48,28.0,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,26.48,28.83,104.05,2,136,41,CNN 16k,non-IID,CIFAR-10,2897.96,0.3411,0.1729,2.2235,778.22,0.213,0.1482,2.6896
Client 1,2,25.87,28.34,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,26.73,28.43,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,26.74,27.92,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,27.16,28.0,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,27.11,28.45,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,28.11,27.84,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,26.69,27.91,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,26.59,26.8,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,26.6,27.66,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,27.31,26.97,55.97,2,136,41,CNN 16k,non-IID,CIFAR-10,2640.46,0.3912,0.2308,2.0271,733.01,0.2603,0.2023,2.512
Client 1,3,27.62,28.72,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,27.63,28.13,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,26.7,28.04,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,27.22,27.2,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,27.02,27.86,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,26.98,27.16,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,25.99,27.69,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,26.85,28.56,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,27.1,28.18,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,26.6,28.81,56.36,2,136,41,CNN 16k,non-IID,CIFAR-10,2380.24,0.4514,0.312,1.852,656.79,0.3247,0.2788,2.3553
Client 1,4,27.81,28.85,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,26.31,27.64,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,26.83,28.53,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,27.26,26.99,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,25.89,27.76,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,25.84,27.88,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,25.87,27.38,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,26.24,27.12,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,26.27,28.42,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,26.59,27.04,56.73,2,137,41,CNN 16k,non-IID,CIFAR-10,2207.61,0.4928,0.3664,1.7255,612.66,0.3671,0.3304,2.2322
